source_file,region,region_code,sector,year,month,value,variable
elstat.xlsx,Ipeiros,EL54,L,2012,NaN,115,no_units
elstat.xlsx,Ipeiros,EL54,M,2012,NaN,"3,936",no_units
elstat.xlsx,Ipeiros,EL54,N,2012,NaN,458,no_units
elstat.xlsx,Ipeiros,EL54,O,2012,NaN,2,no_units
elstat.xlsx,Ipeiros,EL54,P,2012,NaN,755,no_units
elstat.xlsx,Ipeiros,EL54,Q,2012,NaN,"1,201",no_units
elstat.xlsx,Ipeiros,EL54,R,2012,NaN,463,no_units
elstat.xlsx,Ipeiros,EL54,S,2012,NaN,"1,037",no_units
elstat.xlsx,Ipeiros,EL54,W,2012,NaN,39,no_units
elstat.xlsx,Thessalia,EL61,A,2012,NaN,"3,582",no_units
elstat.xlsx,Thessalia,EL61,B,2012,NaN,2,no_units
elstat.xlsx,Thessalia,EL61,C,2012,NaN,"4,897",no_units
elstat.xlsx,Thessalia,EL61,D,2012,NaN,676,no_units
elstat.xlsx,Thessalia,EL61,E,2012,NaN,173,no_units
elstat.xlsx,Thessalia,EL61,F,2012,NaN,"6,057",no_units
elstat.xlsx,Thessalia,EL61,G,2012,NaN,"18,430",no_units
elstat.xlsx,Thessalia,EL61,H,2012,NaN,"3,705",no_units
elstat.xlsx,Thessalia,EL61,I,2012,NaN,"8,417",no_units
elstat.xlsx,Thessalia,EL61,J,2012,NaN,610,no_units
elstat.xlsx,Thessalia,EL61,K,2012,NaN,759,no_units
elstat.xlsx,Thessalia,EL61,L,2012,NaN,259,no_units
elstat.xlsx,Thessalia,EL61,M,2012,NaN,"8,896",no_units
elstat.xlsx,Thessalia,EL61,N,2012,NaN,"1,020",no_units
elstat.xlsx,Thessalia,EL61,O,2012,NaN,2,no_units
elstat.xlsx,Thessalia,EL61,P,2012,NaN,"1,704",no_units
elstat.xlsx,Thessalia,EL61,Q,2012,NaN,"2,884",no_units
elstat.xlsx,Thessalia,EL61,R,2012,NaN,940,no_units
elstat.xlsx,Thessalia,EL61,S,2012,NaN,"2,121",no_units
elstat.xlsx,Thessalia,EL61,W,2012,NaN,70,no_units
elstat.xlsx,Sterea Elláda,EL64,A,2012,NaN,"3,268",no_units
elstat.xlsx,Sterea Elláda,EL64,B,2012,NaN,108,no_units
elstat.xlsx,Sterea Elláda,EL64,C,2012,NaN,"3,440",no_units
elstat.xlsx,Sterea Elláda,EL64,D,2012,NaN,387,no_units
elstat.xlsx,Sterea Elláda,EL64,E,2012,NaN,124,no_units
elstat.xlsx,Sterea Elláda,EL64,F,2012,NaN,"6,241",no_units
elstat.xlsx,Sterea Elláda,EL64,G,2012,NaN,"13,568",no_units
elstat.xlsx,Sterea Elláda,EL64,H,2012,NaN,"3,589",no_units
elstat.xlsx,Sterea Elláda,EL64,I,2012,NaN,"6,748",no_units
elstat.xlsx,Sterea Elláda,EL64,J,2012,NaN,400,no_units
elstat.xlsx,Sterea Elláda,EL64,K,2012,NaN,583,no_units
elstat.xlsx,Sterea Elláda,EL64,L,2012,NaN,199,no_units
elstat.xlsx,Sterea Elláda,EL64,M,2012,NaN,"5,034",no_units
elstat.xlsx,Sterea Elláda,EL64,N,2012,NaN,661,no_units
elstat.xlsx,Sterea Elláda,EL64,O,2012,NaN,31,no_units
elstat.xlsx,Sterea Elláda,EL64,P,2012,NaN,"1,162",no_units
elstat.xlsx,Sterea Elláda,EL64,Q,2012,NaN,"1,701",no_units
elstat.xlsx,Sterea Elláda,EL64,R,2012,NaN,617,no_units
elstat.xlsx,Sterea Elláda,EL64,S,2012,NaN,"1,432",no_units
elstat.xlsx,Sterea Elláda,EL64,W,2012,NaN,109,no_units
elstat.xlsx,Ionia Nisia,EL62,A,2012,NaN,586,no_units
elstat.xlsx,Ionia Nisia,EL62,B,2012,NaN,19,no_units
elstat.xlsx,Ionia Nisia,EL62,C,2012,NaN,"1,498",no_units
elstat.xlsx,Ionia Nisia,EL62,D,2012,NaN,97,no_units
elstat.xlsx,Ionia Nisia,EL62,E,2012,NaN,61,no_units
elstat.xlsx,Ionia Nisia,EL62,F,2012,NaN,"3,539",no_units
elstat.xlsx,Ionia Nisia,EL62,G,2012,NaN,"7,081",no_units
elstat.xlsx,Ionia Nisia,EL62,H,2012,NaN,"1,554",no_units
elstat.xlsx,Ionia Nisia,EL62,I,2012,NaN,"9,558",no_units
elstat.xlsx,Ionia Nisia,EL62,J,2012,NaN,218,no_units
elstat.xlsx,Ionia Nisia,EL62,K,2012,NaN,250,no_units
elstat.xlsx,Ionia Nisia,EL62,L,2012,NaN,221,no_units
elstat.xlsx,Ionia Nisia,EL62,M,2012,NaN,"2,369",no_units
elstat.xlsx,Ionia Nisia,EL62,N,2012,NaN,"1,027",no_units
elstat.xlsx,Ionia Nisia,EL62,O,2012,NaN,14,no_units
elstat.xlsx,Ionia Nisia,EL62,P,2012,NaN,535,no_units
elstat.xlsx,Ionia Nisia,EL62,Q,2012,NaN,853,no_units
elstat.xlsx,Ionia Nisia,EL62,R,2012,NaN,681,no_units
elstat.xlsx,Ionia Nisia,EL62,S,2012,NaN,738,no_units
elstat.xlsx,Ionia Nisia,EL62,W,2012,NaN,19,no_units
elstat.xlsx,Dytiki Elláda,EL63,A,2012,NaN,"2,728",no_units
elstat.xlsx,Dytiki Elláda,EL63,B,2012,NaN,28,no_units
elstat.xlsx,Dytiki Elláda,EL63,C,2012,NaN,"3,845",no_units
elstat.xlsx,Dytiki Elláda,EL63,D,2012,NaN,525,no_units
elstat.xlsx,Dytiki Elláda,EL63,E,2012,NaN,107,no_units
elstat.xlsx,Dytiki Elláda,EL63,F,2012,NaN,"6,359",no_units
elstat.xlsx,Dytiki Elláda,EL63,G,2012,NaN,"16,715",no_units
elstat.xlsx,Dytiki Elláda,EL63,H,2012,NaN,"4,169",no_units
elstat.xlsx,Dytiki Elláda,EL63,I,2012,NaN,"6,554",no_units
elstat.xlsx,Dytiki Elláda,EL63,J,2012,NaN,786,no_units
elstat.xlsx,Dytiki Elláda,EL63,K,2012,NaN,791,no_units
elstat.xlsx,Dytiki Elláda,EL63,L,2012,NaN,240,no_units
elstat.xlsx,Dytiki Elláda,EL63,M,2012,NaN,"7,020",no_units
elstat.xlsx,Dytiki Elláda,EL63,N,2012,NaN,935,no_units
elstat.xlsx,Dytiki Elláda,EL63,O,2012,NaN,29,no_units
elstat.xlsx,Dytiki Elláda,EL63,P,2012,NaN,"1,338",no_units
elstat.xlsx,Dytiki Elláda,EL63,Q,2012,NaN,"2,505",no_units
elstat.xlsx,Dytiki Elláda,EL63,R,2012,NaN,865,no_units
elstat.xlsx,Dytiki Elláda,EL63,S,2012,NaN,"1,895",no_units
elstat.xlsx,Dytiki Elláda,EL63,W,2012,NaN,71,no_units
elstat.xlsx,Peloponnisos,EL65,A,2012,NaN,"5,252",no_units
elstat.xlsx,Peloponnisos,EL65,B,2012,NaN,66,no_units
elstat.xlsx,Peloponnisos,EL65,C,2012,NaN,"4,093",no_units
elstat.xlsx,Peloponnisos,EL65,D,2012,NaN,594,no_units
elstat.xlsx,Peloponnisos,EL65,E,2012,NaN,170,no_units
elstat.xlsx,Peloponnisos,EL65,F,2012,NaN,"7,169",no_units
elstat.xlsx,Peloponnisos,EL65,G,2012,NaN,"14,799",no_units
elstat.xlsx,Peloponnisos,EL65,H,2012,NaN,"3,528",no_units
elstat.xlsx,Peloponnisos,EL65,I,2012,NaN,"7,517",no_units
elstat.xlsx,Peloponnisos,EL65,J,2012,NaN,504,no_units
elstat.xlsx,Peloponnisos,EL65,K,2012,NaN,648,no_units
elstat.xlsx,Peloponnisos,EL65,L,2012,NaN,375,no_units
elstat.xlsx,Peloponnisos,EL65,M,2012,NaN,"5,752",no_units
elstat.xlsx,Peloponnisos,EL65,N,2012,NaN,753,no_units
elstat.xlsx,Peloponnisos,EL65,O,2012,NaN,31,no_units
elstat.xlsx,Peloponnisos,EL65,P,2012,NaN,"1,434",no_units
elstat.xlsx,Peloponnisos,EL65,Q,2012,NaN,"1,923",no_units
elstat.xlsx,Peloponnisos,EL65,R,2012,NaN,871,no_units
elstat.xlsx,Peloponnisos,EL65,S,2012,NaN,"1,729",no_units
elstat.xlsx,Peloponnisos,EL65,W,2012,NaN,40,no_units
elstat.xlsx,Attiki,EL30,A,2012,NaN,"2,658",no_units
elstat.xlsx,Attiki,EL30,B,2012,NaN,2,no_units
elstat.xlsx,Attiki,EL30,C,2012,NaN,"22,548",no_units
elstat.xlsx,Attiki,EL30,D,2012,NaN,"3,098",no_units
elstat.xlsx,Attiki,EL30,E,2012,NaN,504,no_units
elstat.xlsx,Attiki,EL30,F,2012,NaN,"30,492",no_units
elstat.xlsx,Attiki,EL30,G,2012,NaN,"92,794",no_units
elstat.xlsx,Attiki,EL30,H,2012,NaN,"29,195",no_units
elstat.xlsx,Attiki,EL30,I,2012,NaN,"19,183",no_units
elstat.xlsx,Attiki,EL30,J,2012,NaN,"10,757",no_units
elstat.xlsx,Attiki,EL30,K,2012,NaN,"8,844",no_units
elstat.xlsx,Attiki,EL30,L,2012,NaN,"4,223",no_units
elstat.xlsx,Attiki,EL30,M,2012,NaN,"83,318",no_units
elstat.xlsx,Attiki,EL30,N,2012,NaN,"10,048",no_units
elstat.xlsx,Attiki,EL30,O,2012,NaN,2,no_units
elstat.xlsx,Attiki,EL30,P,2012,NaN,"8,628",no_units
elstat.xlsx,Attiki,EL30,Q,2012,NaN,"26,968",no_units
elstat.xlsx,Attiki,EL30,R,2012,NaN,"15,398",no_units
elstat.xlsx,Attiki,EL30,S,2012,NaN,"13,424",no_units
elstat.xlsx,Attiki,EL30,W,2012,NaN,375,no_units
elstat.xlsx,Voreio Aigaio,EL41,A,2012,NaN,666,no_units
elstat.xlsx,Voreio Aigaio,EL41,B,2012,NaN,2,no_units
elstat.xlsx,Voreio Aigaio,EL41,C,2012,NaN,"1,408",no_units
elstat.xlsx,Voreio Aigaio,EL41,D,2012,NaN,128,no_units
elstat.xlsx,Voreio Aigaio,EL41,E,2012,NaN,33,no_units
elstat.xlsx,Voreio Aigaio,EL41,F,2012,NaN,"2,791",no_units
elstat.xlsx,Voreio Aigaio,EL41,G,2012,NaN,"5,599",no_units
elstat.xlsx,Voreio Aigaio,EL41,H,2012,NaN,"1,111",no_units
elstat.xlsx,Voreio Aigaio,EL41,I,2012,NaN,"3,825",no_units
elstat.xlsx,Voreio Aigaio,EL41,J,2012,NaN,227,no_units
elstat.xlsx,Voreio Aigaio,EL41,K,2012,NaN,186,no_units
elstat.xlsx,Voreio Aigaio,EL41,L,2012,NaN,112,no_units
elstat.xlsx,Voreio Aigaio,EL41,M,2012,NaN,"1,832",no_units
elstat.xlsx,Voreio Aigaio,EL41,N,2012,NaN,516,no_units
elstat.xlsx,Voreio Aigaio,EL41,O,2012,NaN,2,no_units
elstat.xlsx,Voreio Aigaio,EL41,P,2012,NaN,409,no_units
elstat.xlsx,Voreio Aigaio,EL41,Q,2012,NaN,582,no_units
elstat.xlsx,Voreio Aigaio,EL41,R,2012,NaN,308,no_units
elstat.xlsx,Voreio Aigaio,EL41,S,2012,NaN,615,no_units
elstat.xlsx,Voreio Aigaio,EL41,W,2012,NaN,44,no_units
elstat.xlsx,Notio Aigaio,EL42,A,2012,NaN,790,no_units
elstat.xlsx,Notio Aigaio,EL42,B,2012,NaN,2,no_units
elstat.xlsx,Notio Aigaio,EL42,C,2012,NaN,"1,943",no_units
elstat.xlsx,Notio Aigaio,EL42,D,2012,NaN,186,no_units
elstat.xlsx,Notio Aigaio,EL42,E,2012,NaN,135,no_units
elstat.xlsx,Notio Aigaio,EL42,F,2012,NaN,"5,416",no_units
elstat.xlsx,Notio Aigaio,EL42,G,2012,NaN,"11,040",no_units
elstat.xlsx,Notio Aigaio,EL42,H,2012,NaN,"2,449",no_units
elstat.xlsx,Notio Aigaio,EL42,I,2012,NaN,"11,801",no_units
elstat.xlsx,Notio Aigaio,EL42,J,2012,NaN,376,no_units
elstat.xlsx,Notio Aigaio,EL42,K,2012,NaN,343,no_units
elstat.xlsx,Notio Aigaio,EL42,L,2012,NaN,300,no_units
elstat.xlsx,Notio Aigaio,EL42,M,2012,NaN,"3,381",no_units
elstat.xlsx,Notio Aigaio,EL42,N,2012,NaN,"1,529",no_units
elstat.xlsx,Notio Aigaio,EL42,O,2012,NaN,2,no_units
elstat.xlsx,Notio Aigaio,EL42,P,2012,NaN,837,no_units
elstat.xlsx,Notio Aigaio,EL42,Q,2012,NaN,"1,011",no_units
elstat.xlsx,Notio Aigaio,EL42,R,2012,NaN,"1,139",no_units
elstat.xlsx,Notio Aigaio,EL42,S,2012,NaN,"1,192",no_units
elstat.xlsx,Notio Aigaio,EL42,W,2012,NaN,32,no_units
elstat.xlsx,Kriti,EL43,A,2012,NaN,"5,493",no_units
elstat.xlsx,Kriti,EL43,B,2012,NaN,31,no_units
elstat.xlsx,Kriti,EL43,C,2012,NaN,"4,230",no_units
elstat.xlsx,Kriti,EL43,D,2012,NaN,580,no_units
elstat.xlsx,Kriti,EL43,E,2012,NaN,117,no_units
elstat.xlsx,Kriti,EL43,F,2012,NaN,"7,354",no_units
elstat.xlsx,Kriti,EL43,G,2012,NaN,"16,313",no_units
elstat.xlsx,Kriti,EL43,H,2012,NaN,"3,113",no_units
elstat.xlsx,Kriti,EL43,I,2012,NaN,"9,969",no_units
elstat.xlsx,Kriti,EL43,J,2012,NaN,762,no_units
elstat.xlsx,Kriti,EL43,K,2012,NaN,725,no_units
elstat.xlsx,Kriti,EL43,L,2012,NaN,486,no_units
elstat.xlsx,Kriti,EL43,M,2012,NaN,"7,502",no_units
elstat.xlsx,Kriti,EL43,N,2012,NaN,"1,386",no_units
elstat.xlsx,Kriti,EL43,O,2012,NaN,26,no_units
elstat.xlsx,Kriti,EL43,P,2012,NaN,"1,331",no_units
elstat.xlsx,Kriti,EL43,Q,2012,NaN,"2,539",no_units
elstat.xlsx,Kriti,EL43,R,2012,NaN,992,no_units
elstat.xlsx,Kriti,EL43,S,2012,NaN,"2,002",no_units
elstat.xlsx,Kriti,EL43,W,2012,NaN,94,no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,A,2013,NaN,"9,701",no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,B,2013,NaN,124,no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,C,2013,NaN,"3,346",no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,D,2013,NaN,455,no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,E,2013,NaN,112,no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,F,2013,NaN,"4,095",no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,G,2013,NaN,"14,255",no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,H,2013,NaN,"2,674",no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,I,2013,NaN,"6,527",no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,J,2013,NaN,478,no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,K,2013,NaN,489,no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,L,2013,NaN,194,no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,M,2013,NaN,"5,713",no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,N,2013,NaN,676,no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,O,2013,NaN,20,no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,P,2013,NaN,900,no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,Q,2013,NaN,"1,872",no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,R,2013,NaN,568,no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,S,2013,NaN,"1,675",no_units
elstat.xlsx,"Anatoliki Makedonia, Thraki",EL51,W,2013,NaN,242,no_units
elstat.xlsx,Kentriki Makedonia,EL52,A,2013,NaN,"10,422",no_units
elstat.xlsx,Kentriki Makedonia,EL52,B,2013,NaN,59,no_units
elstat.xlsx,Kentriki Makedonia,EL52,C,2013,NaN,"12,858",no_units
elstat.xlsx,Kentriki Makedonia,EL52,D,2013,NaN,"1,531",no_units
elstat.xlsx,Kentriki Makedonia,EL52,E,2013,NaN,340,no_units
elstat.xlsx,Kentriki Makedonia,EL52,F,2013,NaN,"11,442",no_units
elstat.xlsx,Kentriki Makedonia,EL52,G,2013,NaN,"50,514",no_units
elstat.xlsx,Kentriki Makedonia,EL52,H,2013,NaN,"10,111",no_units
elstat.xlsx,Kentriki Makedonia,EL52,I,2013,NaN,"17,833",no_units
elstat.xlsx,Kentriki Makedonia,EL52,J,2013,NaN,"2,264",no_units
elstat.xlsx,Kentriki Makedonia,EL52,K,2013,NaN,"1,940",no_units
elstat.xlsx,Kentriki Makedonia,EL52,L,2013,NaN,"1,198",no_units
elstat.xlsx,Kentriki Makedonia,EL52,M,2013,NaN,"26,255",no_units
elstat.xlsx,Kentriki Makedonia,EL52,N,2013,NaN,"2,873",no_units
elstat.xlsx,Kentriki Makedonia,EL52,O,2013,NaN,44,no_units
elstat.xlsx,Kentriki Makedonia,EL52,P,2013,NaN,"2,837",no_units
elstat.xlsx,Kentriki Makedonia,EL52,Q,2013,NaN,"8,591",no_units
elstat.xlsx,Kentriki Makedonia,EL52,R,2013,NaN,"2,843",no_units
elstat.xlsx,Kentriki Makedonia,EL52,S,2013,NaN,"5,898",no_units
elstat.xlsx,Kentriki Makedonia,EL52,W,2013,NaN,259,no_units
elstat.xlsx,Dytiki Makedonia,EL53,A,2013,NaN,"2,643",no_units
elstat.xlsx,Dytiki Makedonia,EL53,B,2013,NaN,37,no_units
elstat.xlsx,Dytiki Makedonia,EL53,C,2013,NaN,"2,720",no_units
elstat.xlsx,Dytiki Makedonia,EL53,D,2013,NaN,299,no_units
elstat.xlsx,Dytiki Makedonia,EL53,E,2013,NaN,34,no_units
elstat.xlsx,Dytiki Makedonia,EL53,F,2013,NaN,"2,671",no_units
elstat.xlsx,Dytiki Makedonia,EL53,G,2013,NaN,"6,586",no_units
elstat.xlsx,Dytiki Makedonia,EL53,H,2013,NaN,"1,343",no_units
elstat.xlsx,Dytiki Makedonia,EL53,I,2013,NaN,"3,139",no_units
elstat.xlsx,Dytiki Makedonia,EL53,J,2013,NaN,242,no_units
elstat.xlsx,Dytiki Makedonia,EL53,K,2013,NaN,232,no_units
elstat.xlsx,Dytiki Makedonia,EL53,L,2013,NaN,68,no_units
elstat.xlsx,Dytiki Makedonia,EL53,M,2013,NaN,"2,817",no_units
elstat.xlsx,Dytiki Makedonia,EL53,N,2013,NaN,295,no_units
elstat.xlsx,Dytiki Makedonia,EL53,O,2013,NaN,17,no_units
elstat.xlsx,Dytiki Makedonia,EL53,P,2013,NaN,470,no_units
elstat.xlsx,Dytiki Makedonia,EL53,Q,2013,NaN,844,no_units
elstat.xlsx,Dytiki Makedonia,EL53,R,2013,NaN,314,no_units
elstat.xlsx,Dytiki Makedonia,EL53,S,2013,NaN,820,no_units
elstat.xlsx,Dytiki Makedonia,EL53,W,2013,NaN,18,no_units
elstat.xlsx,Ipeiros,EL54,A,2013,NaN,"2,156",no_units
elstat.xlsx,Ipeiros,EL54,B,2013,NaN,2,no_units
elstat.xlsx,Ipeiros,EL54,C,2013,NaN,"2,075",no_units
elstat.xlsx,Ipeiros,EL54,D,2013,NaN,376,no_units
elstat.xlsx,Ipeiros,EL54,E,2013,NaN,54,no_units
elstat.xlsx,Ipeiros,EL54,F,2013,NaN,"3,617",no_units
elstat.xlsx,Ipeiros,EL54,G,2013,NaN,"7,474",no_units
elstat.xlsx,Ipeiros,EL54,H,2013,NaN,"2,057",no_units
elstat.xlsx,Ipeiros,EL54,I,2013,NaN,"4,993",no_units
elstat.xlsx,Ipeiros,EL54,J,2013,NaN,329,no_units
elstat.xlsx,Ipeiros,EL54,K,2013,NaN,304,no_units
elstat.xlsx,Ipeiros,EL54,L,2013,NaN,119,no_units
elstat.xlsx,Ipeiros,EL54,M,2013,NaN,"3,931",no_units
elstat.xlsx,Ipeiros,EL54,N,2013,NaN,431,no_units
elstat.xlsx,Ipeiros,EL54,O,2013,NaN,2,no_units
elstat.xlsx,Ipeiros,EL54,P,2013,NaN,717,no_units
elstat.xlsx,Ipeiros,EL54,Q,2013,NaN,"1,231",no_units
elstat.xlsx,Ipeiros,EL54,R,2013,NaN,466,no_units
elstat.xlsx,Ipeiros,EL54,S,2013,NaN,998,no_units
elstat.xlsx,Ipeiros,EL54,W,2013,NaN,54,no_units
elstat.xlsx,Thessalia,EL61,A,2013,NaN,"3,919",no_units
elstat.xlsx,Thessalia,EL61,B,2013,NaN,118,no_units
elstat.xlsx,Thessalia,EL61,C,2013,NaN,"4,610",no_units
elstat.xlsx,Thessalia,EL61,D,2013,NaN,643,no_units
elstat.xlsx,Thessalia,EL61,E,2013,NaN,128,no_units
elstat.xlsx,Thessalia,EL61,F,2013,NaN,"5,467",no_units
elstat.xlsx,Thessalia,EL61,G,2013,NaN,"17,857",no_units
elstat.xlsx,Thessalia,EL61,H,2013,NaN,"3,669",no_units
elstat.xlsx,Thessalia,EL61,I,2013,NaN,"8,364",no_units
elstat.xlsx,Thessalia,EL61,J,2013,NaN,619,no_units
elstat.xlsx,Thessalia,EL61,K,2013,NaN,675,no_units
elstat.xlsx,Thessalia,EL61,L,2013,NaN,235,no_units
elstat.xlsx,Thessalia,EL61,M,2013,NaN,"8,635",no_units
elstat.xlsx,Thessalia,EL61,N,2013,NaN,915,no_units
elstat.xlsx,Thessalia,EL61,O,2013,NaN,28,no_units
elstat.xlsx,Thessalia,EL61,P,2013,NaN,"1,505",no_units
elstat.xlsx,Thessalia,EL61,Q,2013,NaN,"2,872",no_units
elstat.xlsx,Thessalia,EL61,R,2013,NaN,883,no_units
elstat.xlsx,Thessalia,EL61,S,2013,NaN,"2,051",no_units
elstat.xlsx,Thessalia,EL61,W,2013,NaN,74,no_units
elstat.xlsx,Sterea Elláda,EL64,A,2013,NaN,"3,326",no_units
elstat.xlsx,Sterea Elláda,EL64,B,2013,NaN,102,no_units
elstat.xlsx,Sterea Elláda,EL64,C,2013,NaN,"3,289",no_units
elstat.xlsx,Sterea Elláda,EL64,D,2013,NaN,385,no_units
elstat.xlsx,Sterea Elláda,EL64,E,2013,NaN,119,no_units
elstat.xlsx,Sterea Elláda,EL64,F,2013,NaN,"5,533",no_units
elstat.xlsx,Sterea Elláda,EL64,G,2013,NaN,"12,960",no_units
elstat.xlsx,Sterea Elláda,EL64,H,2013,NaN,"3,530",no_units
elstat.xlsx,Sterea Elláda,EL64,I,2013,NaN,"6,533",no_units
elstat.xlsx,Sterea Elláda,EL64,J,2013,NaN,372,no_units
elstat.xlsx,Sterea Elláda,EL64,K,2013,NaN,485,no_units
elstat.xlsx,Sterea Elláda,EL64,L,2013,NaN,158,no_units
elstat.xlsx,Sterea Elláda,EL64,M,2013,NaN,"4,898",no_units
elstat.xlsx,Sterea Elláda,EL64,N,2013,NaN,611,no_units
elstat.xlsx,Sterea Elláda,EL64,O,2013,NaN,29,no_units
elstat.xlsx,Sterea Elláda,EL64,P,2013,NaN,"1,011",no_units
elstat.xlsx,Sterea Elláda,EL64,Q,2013,NaN,"1,642",no_units
elstat.xlsx,Sterea Elláda,EL64,R,2013,NaN,577,no_units
elstat.xlsx,Sterea Elláda,EL64,S,2013,NaN,"1,355",no_units
elstat.xlsx,Sterea Elláda,EL64,W,2013,NaN,118,no_units
elstat.xlsx,Ionia Nisia,EL62,A,2013,NaN,560,no_units
elstat.xlsx,Ionia Nisia,EL62,B,2013,NaN,21,no_units
elstat.xlsx,Ionia Nisia,EL62,C,2013,NaN,"1,446",no_units
elstat.xlsx,Ionia Nisia,EL62,D,2013,NaN,85,no_units
elstat.xlsx,Ionia Nisia,EL62,E,2013,NaN,68,no_units
elstat.xlsx,Ionia Nisia,EL62,F,2013,NaN,"3,231",no_units
elstat.xlsx,Ionia Nisia,EL62,G,2013,NaN,"6,877",no_units
elstat.xlsx,Ionia Nisia,EL62,H,2013,NaN,"1,549",no_units
elstat.xlsx,Ionia Nisia,EL62,I,2013,NaN,"9,414",no_units
elstat.xlsx,Ionia Nisia,EL62,J,2013,NaN,212,no_units
elstat.xlsx,Ionia Nisia,EL62,K,2013,NaN,211,no_units
elstat.xlsx,Ionia Nisia,EL62,L,2013,NaN,207,no_units
elstat.xlsx,Ionia Nisia,EL62,M,2013,NaN,"2,352",no_units
elstat.xlsx,Ionia Nisia,EL62,N,2013,NaN,999,no_units
elstat.xlsx,Ionia Nisia,EL62,O,2013,NaN,13,no_units
elstat.xlsx,Ionia Nisia,EL62,P,2013,NaN,506,no_units
elstat.xlsx,Ionia Nisia,EL62,Q,2013,NaN,850,no_units
elstat.xlsx,Ionia Nisia,EL62,R,2013,NaN,606,no_units
elstat.xlsx,Ionia Nisia,EL62,S,2013,NaN,752,no_units
elstat.xlsx,Ionia Nisia,EL62,W,2013,NaN,25,no_units
elstat.xlsx,Dytiki Elláda,EL63,A,2013,NaN,"2,813",no_units
elstat.xlsx,Dytiki Elláda,EL63,B,2013,NaN,27,no_units
elstat.xlsx,Dytiki Elláda,EL63,C,2013,NaN,"3,654",no_units
elstat.xlsx,Dytiki Elláda,EL63,D,2013,NaN,518,no_units
elstat.xlsx,Dytiki Elláda,EL63,E,2013,NaN,108,no_units
elstat.xlsx,Dytiki Elláda,EL63,F,2013,NaN,"5,534",no_units
elstat.xlsx,Dytiki Elláda,EL63,G,2013,NaN,"15,853",no_units
elstat.xlsx,Dytiki Elláda,EL63,H,2013,NaN,"4,110",no_units
elstat.xlsx,Dytiki Elláda,EL63,I,2013,NaN,"6,468",no_units
elstat.xlsx,Dytiki Elláda,EL63,J,2013,NaN,789,no_units
elstat.xlsx,Dytiki Elláda,EL63,K,2013,NaN,674,no_units
elstat.xlsx,Dytiki Elláda,EL63,L,2013,NaN,207,no_units
elstat.xlsx,Dytiki Elláda,EL63,M,2013,NaN,"6,914",no_units
elstat.xlsx,Dytiki Elláda,EL63,N,2013,NaN,842,no_units
elstat.xlsx,Dytiki Elláda,EL63,O,2013,NaN,32,no_units
elstat.xlsx,Dytiki Elláda,EL63,P,2013,NaN,"1,161",no_units
elstat.xlsx,Dytiki Elláda,EL63,Q,2013,NaN,"2,457",no_units
elstat.xlsx,Dytiki Elláda,EL63,R,2013,NaN,790,no_units
elstat.xlsx,Dytiki Elláda,EL63,S,2013,NaN,"1,811",no_units
elstat.xlsx,Dytiki Elláda,EL63,W,2013,NaN,84,no_units
elstat.xlsx,Peloponnisos,EL65,A,2013,NaN,"5,287",no_units
elstat.xlsx,Peloponnisos,EL65,B,2013,NaN,62,no_units
elstat.xlsx,Peloponnisos,EL65,C,2013,NaN,"3,890",no_units
elstat.xlsx,Peloponnisos,EL65,D,2013,NaN,566,no_units
elstat.xlsx,Peloponnisos,EL65,E,2013,NaN,168,no_units
elstat.xlsx,Peloponnisos,EL65,F,2013,NaN,"6,301",no_units
elstat.xlsx,Peloponnisos,EL65,G,2013,NaN,"14,187",no_units
elstat.xlsx,Peloponnisos,EL65,H,2013,NaN,"3,511",no_units
elstat.xlsx,Peloponnisos,EL65,I,2013,NaN,"7,425",no_units
elstat.xlsx,Peloponnisos,EL65,J,2013,NaN,492,no_units
elstat.xlsx,Peloponnisos,EL65,K,2013,NaN,567,no_units
elstat.xlsx,Peloponnisos,EL65,L,2013,NaN,344,no_units
elstat.xlsx,Peloponnisos,EL65,M,2013,NaN,"5,630",no_units
elstat.xlsx,Peloponnisos,EL65,N,2013,NaN,695,no_units
elstat.xlsx,Peloponnisos,EL65,O,2013,NaN,31,no_units
